ENSG00000264229.1	RNU4ATAC	HOST	chr2
ENSG00000264230.9	ANXA8L1	HOST	chr10
ENSG00000264232.2	LINC01916	HOST	chr18
ENSG00000264233.1	MIR4456	HOST	chr5
ENSG00000264235.7	MYL12-AS1	HOST	chr18
ENSG00000264236.1	ENSG00000264236	HOST	chr18
ENSG00000264240.1	CPDP1	HOST	chr17
ENSG00000264243.1	ENSG00000264243	HOST	chr17
ENSG00000264245.1	ENSG00000264245	HOST	chr17
ENSG00000264246.1	ENSG00000264246	HOST	chr18
ENSG00000264247.3	ZNF407-AS1	HOST	chr18
ENSG00000264249.1	MIR3912	HOST	chr5
ENSG00000264250.2	RN7SL835P	HOST	chr19
ENSG00000264251.2	RN7SL819P	HOST	chr17
ENSG00000264254.1	ENSG00000264254	HOST	chr18
ENSG00000264257.1	KIR3DP1	HOST	chr19
ENSG00000264260.3	LINC01893	HOST	chr18
ENSG00000264262.2	ENSG00000264262	HOST	chr17
ENSG00000264265.2	LINC01925	HOST	chr18
ENSG00000264266.1	MIR4322	HOST	chr19
ENSG00000264268.1	MIR4767	HOST	chrX
ENSG00000264269.2	DYM-AS1	HOST	chr18
ENSG00000264270.1	SAP30BP-AS1	HOST	chr17
ENSG00000264271.2	RN7SL488P	HOST	chr1
ENSG00000264272.1	ENSG00000264272	HOST	chr17
ENSG00000264273.1	ENSG00000264273	HOST	chr17
ENSG00000264274.1	MIR4799	HOST	chr4
ENSG00000264275.1	RN7SL753P	HOST	chr2
ENSG00000264278.2	ZNF236-DT	HOST	chr18
ENSG00000264279.1	MIR4786	HOST	chr2
ENSG00000264281.3	ENSG00000264281	HOST	chr5
ENSG00000264289.1	ENSG00000264289	HOST	chr18
ENSG00000264290.1	ENSG00000264290	HOST	chr17
ENSG00000264292.1	MIR2467	HOST	chr2
ENSG00000264293.2	RN7SL657P	HOST	chr1
ENSG00000264294.1	SNORD55	HOST	chr1
ENSG00000264295.1	MIR3922	HOST	chr12
ENSG00000264296.1	ENSG00000264296	HOST	chr18
ENSG00000264297.2	MIR4433B	HOST	chr2
ENSG00000264300.2	ENSG00000264300	HOST	chr17
ENSG00000264301.2	LINC01444	HOST	chr18
ENSG00000264304.1	ENSG00000264304	HOST	chr17
ENSG00000264309.1	MIR4694	HOST	chr11
ENSG00000264311.1	MIX23P1	HOST	chr18
ENSG00000264313.2	RN7SL644P	HOST	chr10
ENSG00000264314.1	MIR548AT	HOST	chr17
ENSG00000264315.1	HNRNPA1P11	HOST	chr18
ENSG00000264316.1	MTCO3P13	HOST	chr17
ENSG00000264317.2	RN7SL154P	HOST	chr19
ENSG00000264319.1	MIR4801	HOST	chr4
ENSG00000264322.2	RN7SL448P	HOST	chr17
ENSG00000264324.1	ENSG00000264324	HOST	chr2
ENSG00000264330.1	MIR5186	HOST	chr3
ENSG00000264339.1	ENSG00000264339	HOST	chr18
ENSG00000264340.1	ENSG00000264340	HOST	chr18
ENSG00000264341.1	ENSG00000264341	HOST	chr1
ENSG00000264342.3	MIR3660	HOST	chr5
ENSG00000264343.7	NOTCH2NLA	HOST	chr1
ENSG00000264345.3	LINC01894	HOST	chr18
ENSG00000264346.1	SNORA77B	HOST	chr22
ENSG00000264349.1	MIR4258	HOST	chr1
ENSG00000264350.1	SNRPGP2	HOST	chr18
ENSG00000264352.2	RN7SL602P	HOST	chr2
ENSG00000264354.1	MIR3134	HOST	chr3
ENSG00000264357.1	MIR4648	HOST	chr7
ENSG00000264358.1	MIR3122	HOST	chr1
ENSG00000264359.1	NEK4P2	HOST	chr17
ENSG00000264364.3	DYNLL2	HOST	chr17
ENSG00000264365.1	ENSG00000264365	HOST	chr18
ENSG00000264370.1	MIR3125	HOST	chr2
ENSG00000264371.1	MIR4425	HOST	chr1
ENSG00000264373.1	ENSG00000264373	HOST	chr17
ENSG00000264377.1	MIR4671	HOST	chr1
ENSG00000264379.1	SNORD39	HOST	chr9
ENSG00000264384.2	RN7SL431P	HOST	chr1
ENSG00000264386.1	MIR4513	HOST	chr15
ENSG00000264387.1	MIR5007	HOST	chr13
ENSG00000264388.1	ENSG00000264388	HOST	chr18
ENSG00000264390.1	MIR4465	HOST	chr6
ENSG00000264391.2	RN7SL208P	HOST	chr5
ENSG00000264395.1	MIR3193	HOST	chr20
ENSG00000264397.1	MIR3180-5	HOST	chr16
ENSG00000264399.1	MIR4736	HOST	chr17
ENSG00000264400.2	RN7SL491P	HOST	chr19
ENSG00000264402.1	MIR548AL	HOST	chr11
ENSG00000264404.4	LINC02675	HOST	chr10
ENSG00000264405.1	MIR3913-1	HOST	chr12
ENSG00000264406.1	MIR548AP	HOST	chr15
ENSG00000264408.1	MIR4470	HOST	chr8
ENSG00000264419.1	MIR548AC	HOST	chr1
ENSG00000264422.2	ENSG00000264422	HOST	chr17
ENSG00000264423.2	RN7SL718P	HOST	chr19
ENSG00000264424.1	MYH4	HOST	chr17
ENSG00000264425.1	MIR4653	HOST	chr7
ENSG00000264426.1	MIR4283-1	HOST	chr7
ENSG00000264429.1	MIR3183	HOST	chr17
ENSG00000264431.1	ENSG00000264431	HOST	chr17
ENSG00000264434.2	ENSG00000264434	HOST	chr18
ENSG00000264435.1	ENSG00000264435	HOST	chr17
ENSG00000264438.2	RN7SL560P	HOST	chr9
ENSG00000264444.1	SDHCP1	HOST	chr18
ENSG00000264448.5	MIR378D2HG	HOST	chr8
ENSG00000264449.6	ENSG00000264449	HOST	chr18
ENSG00000264451.1	ENSG00000264451	HOST	chr17
ENSG00000264452.1	ENSG00000264452	HOST	chr21
ENSG00000264456.1	ENSG00000264456	HOST	chr17
ENSG00000264458.2	ENSG00000264458	HOST	chr17
ENSG00000264462.1	MIR3648-2	HOST	chr21
ENSG00000264464.2	LINC02837	HOST	chr18
ENSG00000264468.1	MIR4520-1	HOST	chr17
ENSG00000264470.1	MIR4794	HOST	chr1
ENSG00000264472.4	ENSG00000264472	HOST	chr18
ENSG00000264474.1	MIR4656	HOST	chr7
ENSG00000264475.1	ENSG00000264475	HOST	chr18
ENSG00000264477.1	MIR5682	HOST	chr3
ENSG00000264480.1	MIR4714	HOST	chr15
ENSG00000264482.1	MIR4705	HOST	chr13
ENSG00000264483.1	MIR5008	HOST	chr1
ENSG00000264484.2	RN7SL697P	HOST	chrX
ENSG00000264486.1	ENSG00000264486	HOST	chr17
ENSG00000264488.2	ENSG00000264488	HOST	chr17
ENSG00000264490.3	ENSG00000264490	HOST	chr20
ENSG00000264491.1	ENSG00000264491	HOST	chr17
ENSG00000264493.1	MIR4298	HOST	chr11
ENSG00000264494.1	MIR4650-2	HOST	chr7
ENSG00000264497.1	ENSG00000264497	HOST	chr17
ENSG00000264500.1	MIR3124	HOST	chr1
ENSG00000264501.2	RN7SL731P	HOST	chr1
ENSG00000264503.1	ENSG00000264503	HOST	chr18
ENSG00000264511.1	MIR3678	HOST	chr17
ENSG00000264512.2	MIR5692A2	HOST	chr8
ENSG00000264513.1	ENSG00000264513	HOST	chr17
ENSG00000264514.1	ENSG00000264514	HOST	chr18
ENSG00000264515.8	VSTM2B-DT	HOST	chr19
ENSG00000264519.2	RN7SL596P	HOST	chr11
ENSG00000264520.1	ENSG00000264520	HOST	chr7
ENSG00000264522.6	OTUD7B	HOST	chr1
ENSG00000264525.1	MIR4778	HOST	chr2
ENSG00000264529.1	DNAJB6P8	HOST	chr17
ENSG00000264530.2	RN7SL25P	HOST	chr9
ENSG00000264534.3	MIR378B	HOST	chr3
ENSG00000264536.1	MIR5706	HOST	chr5
ENSG00000264538.8	SUZ12P1	HOST	chr17
ENSG00000264539.1	MIR548AR	HOST	chr13
ENSG00000264540.2	RN7SL405P	HOST	chr17
ENSG00000264545.2	ENSG00000264545	HOST	chr9
ENSG00000264546.1	ENSG00000264546	HOST	chr17
ENSG00000264548.1	ENSG00000264548	HOST	chr17
ENSG00000264549.1	SNORD95	HOST	chr5
ENSG00000264553.1	MIR4257	HOST	chr1
ENSG00000264554.2	RN7SL793P	HOST	chr12
ENSG00000264558.1	ENSG00000264558	HOST	chr17
ENSG00000264559.1	MIR3162	HOST	chr11
ENSG00000264563.1	MIR4633	HOST	chr5
ENSG00000264564.1	DYNAPP1	HOST	chr18
ENSG00000264566.3	MIR23C	HOST	chrX
ENSG00000264569.3	DCXR-DT	HOST	chr17
ENSG00000264570.1	SNX19P3	HOST	chr18
ENSG00000264571.1	MIR4529	HOST	chr18
ENSG00000264572.1	MIR4296	HOST	chr10
ENSG00000264573.2	RN7SL15P	HOST	chrX
ENSG00000264574.1	ENSG00000264574	HOST	chr10
ENSG00000264575.2	LINC00526	HOST	chr18
ENSG00000264577.1	ENSG00000264577	HOST	chr17
ENSG00000264578.1	ENSG00000264578	HOST	chr8
ENSG00000264580.1	MIR5692B	HOST	chr21
ENSG00000264582.2	RN7SL326P	HOST	chr1
ENSG00000264583.1	MIR4487	HOST	chr11
ENSG00000264585.1	MIR4449	HOST	chr4
ENSG00000264587.5	ENSG00000264587	HOST	chr18
ENSG00000264589.6	MAPT-AS1	HOST	chr17
ENSG00000264592.2	RN7SL131P	HOST	chr1
ENSG00000264595.1	ENSG00000264595	HOST	chr18
ENSG00000264596.1	ENSG00000264596	HOST	chr18
ENSG00000264598.1	ENSG00000264598	HOST	chr17
ENSG00000264603.1	MIR3159	HOST	chr11
ENSG00000264607.1	MIR3173	HOST	chr14
ENSG00000264610.1	MIR4685	HOST	chr10
ENSG00000264613.2	RN7SL290P	HOST	chr1
ENSG00000264614.1	MIR5588	HOST	chr3
ENSG00000264615.2	RN7SL592P	HOST	chr9
ENSG00000264616.1	MIR4755	HOST	chr20
ENSG00000264617.1	ENSG00000264617	HOST	chr17
ENSG00000264618.2	RN7SL732P	HOST	chrX
ENSG00000264621.1	MIR5591	HOST	chr4
ENSG00000264622.1	ENSG00000264622	HOST	chr17
ENSG00000264623.3	MIR4796	HOST	chr3
ENSG00000264630.5	PRKCA-AS1	HOST	chr17
ENSG00000264633.1	MIR4271	HOST	chr3
ENSG00000264634.1	ENSG00000264634	HOST	chr18
ENSG00000264635.1	ENSG00000264635	HOST	chr18
ENSG00000264638.1	MIR3152	HOST	chr9
ENSG00000264643.1	ENSG00000264643	HOST	chr17
ENSG00000264644.1	KRT18P8	HOST	chr18
ENSG00000264647.1	ENSG00000264647	HOST	chr17
ENSG00000264653.1	MIR5194	HOST	chr8
ENSG00000264655.1	PPIAP54	HOST	chr17
ENSG00000264657.1	MIR3171	HOST	chr14
ENSG00000264658.1	MIR4798	HOST	chr4
ENSG00000264659.2	ENSG00000264659	HOST	chr17
ENSG00000264661.3	MIR3200	HOST	chr22
ENSG00000264662.1	ENSG00000264662	HOST	chr17
ENSG00000264663.1	KRT8P34	HOST	chr17
ENSG00000264666.4	ENSG00000264666	HOST	chr17
ENSG00000264668.2	ENSG00000264668	HOST	chr8
ENSG00000264672.7	SEPTIN4-AS1	HOST	chr17
ENSG00000264673.1	ENSG00000264673	HOST	chr17
ENSG00000264675.1	MIR4285	HOST	chr7
ENSG00000264676.2	RN7SL204P	HOST	chr2
ENSG00000264678.1	MIR3140	HOST	chr4
ENSG00000264684.1	MIR4773-1	HOST	chr2
ENSG00000264685.1	PRPF19P1	HOST	chr18
ENSG00000264689.1	ENSG00000264689	HOST	chr17
ENSG00000264693.1	ENSG00000264693	HOST	chr18
ENSG00000264695.1	ENSG00000264695	HOST	chr18
ENSG00000264697.1	MTL3P	HOST	chr18
ENSG00000264698.1	MIR4255	HOST	chr1
ENSG00000264699.3	LINC01912	HOST	chr18
ENSG00000264701.2	ENSG00000264701	HOST	chr17
ENSG00000264703.1	MIR4752	HOST	chr19
ENSG00000264705.1	ENSG00000264705	HOST	chr18
ENSG00000264706.2	RN7SL217P	HOST	chr3
ENSG00000264707.1	L3MBTL4-AS1	HOST	chr18
ENSG00000264712.3	MIR4504	HOST	chr14
ENSG00000264714.2	KIAA0895LP1	HOST	chr18
ENSG00000264717.6	NPY4R2	HOST	chr10
ENSG00000264720.3	MIR3117	HOST	chr1
ENSG00000264722.1	MIR3670-2	HOST	chr16
ENSG00000264725.1	MIR3129	HOST	chr2
ENSG00000264727.1	ENSG00000264727	HOST	chr17
ENSG00000264729.1	ENSG00000264729	HOST	chr17
ENSG00000264732.1	MIR4638	HOST	chr5
ENSG00000264733.1	MIR4718	HOST	chr16
ENSG00000264734.2	ENSG00000264734	HOST	chr17
ENSG00000264735.1	ENSG00000264735	HOST	chr17
ENSG00000264736.1	BDP1P	HOST	chr18
ENSG00000264737.1	MIR4511	HOST	chr15
ENSG00000264739.1	ENSG00000264739	HOST	chr17
ENSG00000264741.1	MIR4505	HOST	chr14
ENSG00000264743.2	DPRXP4	HOST	chr17
ENSG00000264744.1	MIR3689C	HOST	chr9
ENSG00000264745.2	TTC39C-AS1	HOST	chr18
ENSG00000264747.1	MIR3924	HOST	chr10
ENSG00000264750.1	ENSG00000264750	HOST	chr17
ENSG00000264754.1	ENSG00000264754	HOST	chr17
ENSG00000264755.1	MIR3131	HOST	chr2
ENSG00000264757.1	MIR3198-1	HOST	chr22
ENSG00000264760.1	MIR3141	HOST	chr5
ENSG00000264763.1	MIR4295	HOST	chr10
ENSG00000264764.1	MIR4772	HOST	chr2
ENSG00000264765.1	ENSG00000264765	HOST	chr17
ENSG00000264767.2	RN7SL237P	HOST	chr20
ENSG00000264769.1	MAFG-AS1	HOST	chr17
ENSG00000264772.6	ENSG00000264772	HOST	chr17
ENSG00000264773.1	MIR4420	HOST	chr1
ENSG00000264775.1	PPIAP14	HOST	chr18
ENSG00000264781.1	MIR4537	HOST	chr14
ENSG00000264785.1	ENSG00000264785	HOST	chr17
ENSG00000264788.1	MIR3148	HOST	chr8
ENSG00000264791.2	ENSG00000264791	HOST	chr17
ENSG00000264792.1	MIR4637	HOST	chr5
ENSG00000264793.1	MIR4771-1	HOST	chr2
ENSG00000264796.1	MIR5009	HOST	chr15
ENSG00000264800.1	MIR4294	HOST	chr10
ENSG00000264801.1	ERVFRD-3	HOST	chr9
ENSG00000264802.1	MIR5191	HOST	chr1
ENSG00000264803.1	MIR378C	HOST	chr10
ENSG00000264808.3	ENSG00000264808	HOST	chr17
ENSG00000264809.2	Metazoa_SRP	HOST	chr1
ENSG00000264810.1	MIR4441	HOST	chr2
ENSG00000264812.1	ENSG00000264812	HOST	chr17
ENSG00000264813.6	ENSG00000264813	HOST	chr17
ENSG00000264814.1	MIR1273C	HOST	chr6
ENSG00000264823.3	MIR3154	HOST	chr9
ENSG00000264824.1	MIR5571	HOST	chr22
ENSG00000264825.1	ENSG00000264825	HOST	chr18
ENSG00000264829.1	ENSG00000264829	HOST	chr17
ENSG00000264833.1	RN7SL468P	HOST	chr2
ENSG00000264834.1	ENSG00000264834	HOST	chr1
ENSG00000264837.1	VN1R71P	HOST	chr17
ENSG00000264840.1	RN7SL404P	HOST	chr17
ENSG00000264843.1	ENSG00000264843	HOST	chr18
ENSG00000264845.3	ENSG00000264845	HOST	chr18
ENSG00000264850.1	MIR4310	HOST	chr15
ENSG00000264853.1	ENSG00000264853	HOST	chr17
ENSG00000264857.1	MIR5696	HOST	chr2
ENSG00000264859.7	DSG2-AS1	HOST	chr18
ENSG00000264860.1	ENSG00000264860	HOST	chr17
ENSG00000264862.2	RN7SL45P	HOST	chr17
ENSG00000264864.1	MIR3613	HOST	chr13
ENSG00000264869.2	ENSG00000264869	HOST	chr18
ENSG00000264874.1	ENSG00000264874	HOST	chr17
ENSG00000264876.3	ENSG00000264876	HOST	chr18
ENSG00000264879.2	RN7SL690P	HOST	chr20
ENSG00000264880.1	ENSG00000264880	HOST	chr18
ENSG00000264881.1	ENSG00000264881	HOST	chr1
ENSG00000264892.1	NOS2P4	HOST	chr17
ENSG00000264895.1	ENSG00000264895	HOST	chr17
ENSG00000264897.1	MIR3921	HOST	chr3
ENSG00000264901.1	MIR3616	HOST	chr20
ENSG00000264902.1	MIR5701-3	HOST	chr15
ENSG00000264906.1	MIR4494	HOST	chr12
ENSG00000264907.1	PRELID3BP3	HOST	chr17
ENSG00000264910.2	RN7SL525P	HOST	chr19
ENSG00000264911.1	ENSG00000264911	HOST	chr18
ENSG00000264914.2	ENSG00000264914	HOST	chr17
ENSG00000264916.2	RN7SL230P	HOST	chr1
ENSG00000264922.1	MIR4540	HOST	chr9
ENSG00000264924.1	ENSG00000264924	HOST	chr18
ENSG00000264926.1	MIR378F	HOST	chr1
ENSG00000264930.1	ENSG00000264930	HOST	chr17
ENSG00000264931.1	MIR3138	HOST	chr4
ENSG00000264932.3	ENSG00000264932	HOST	chr17
ENSG00000264933.2	RN7SL190P	HOST	chrX
ENSG00000264934.1	MIR4265	HOST	chr2
ENSG00000264937.1	ENSG00000264937	HOST	chr15
ENSG00000264940.5	SNORD3C	HOST	chr17
ENSG00000264941.1	MIR4474	HOST	chr9
ENSG00000264943.1	SH3GL1P2	HOST	chr17
ENSG00000264947.1	MIR3181	HOST	chr16
ENSG00000264954.3	PRR29-AS1	HOST	chr17
ENSG00000264956.3	ENSG00000264956	HOST	chr17
ENSG00000264958.2	ALOX12P1	HOST	chr17
ENSG00000264961.1	MIR4730	HOST	chr17
ENSG00000264963.2	RN7SL440P	HOST	chr1
ENSG00000264964.3	TWSG1-DT	HOST	chr18
ENSG00000264966.1	MIR5094	HOST	chr15
ENSG00000264968.2	ENSG00000264968	HOST	chr17
ENSG00000264970.3	WEE1P2	HOST	chr17
ENSG00000264971.1	PRR13P4	HOST	chr18
ENSG00000264974.1	MIR4789	HOST	chr3
ENSG00000264975.1	MIR4431	HOST	chr2
ENSG00000264978.2	RN7SL630P	HOST	chr12
ENSG00000264979.1	MIR4436B1	HOST	chr2
ENSG00000264982.1	ENSG00000264982	HOST	chr18
ENSG00000264984.1	MIR5691	HOST	chr11
ENSG00000264985.4	ENSG00000264985	HOST	chr17
ENSG00000264986.1	MIR5092	HOST	chr3
ENSG00000264990.1	ENSG00000264990	HOST	chr17
ENSG00000264994.1	SNORD92	HOST	chr2
ENSG00000264997.1	SNORD39	HOST	chr11
ENSG00000264999.1	MIR5089	HOST	chr17
ENSG00000265000.2	MARCHF10-DT	HOST	chr17
ENSG00000265003.1	MIR4780	HOST	chr2
ENSG00000265005.1	MIR548W	HOST	chr16
ENSG00000265007.1	MIR4327	HOST	chr21
ENSG00000265008.1	ENSG00000265008	HOST	chr18
ENSG00000265010.1	ENSG00000265010	HOST	chr17
ENSG00000265014.1	MIR3160-1	HOST	chr11
ENSG00000265015.2	ENSG00000265015	HOST	chr18
ENSG00000265018.7	AGAP12P	HOST	chr10
ENSG00000265019.1	NCOR1P2	HOST	chr17
ENSG00000265028.1	ENSG00000265028	HOST	chr3
ENSG00000265031.1	ENSG00000265031	HOST	chr17
ENSG00000265033.2	RN7SL262P	HOST	chrX
ENSG00000265038.1	PMM2P1	HOST	chr18
ENSG00000265041.1	ENSG00000265041	HOST	chr17
ENSG00000265043.1	ENSG00000265043	HOST	chr17
ENSG00000265046.1	ENSG00000265046	HOST	chr17
ENSG00000265052.2	RN7SL622P	HOST	chr17
ENSG00000265055.3	ENSG00000265055	HOST	chr17
ENSG00000265056.1	MIR548S	HOST	chr2
ENSG00000265057.1	MIR4765	HOST	chr2
ENSG00000265060.3	PPY2P	HOST	chr17
ENSG00000265061.1	ENSG00000265061	HOST	chr12
ENSG00000265064.1	MIR4692	HOST	chr11
ENSG00000265069.1	ENSG00000265069	HOST	chr18
ENSG00000265073.1	ENSG00000265073	HOST	chr17
ENSG00000265075.1	MIR3622B	HOST	chr8
ENSG00000265078.2	RN7SL664P	HOST	chr3
ENSG00000265083.1	MIR3691	HOST	chr6
ENSG00000265089.1	MIR4655	HOST	chr7
ENSG00000265092.1	MIR4484	HOST	chr10
ENSG00000265093.2	RN7SL246P	HOST	chr12
ENSG00000265094.1	ENSG00000265094	HOST	chr18
ENSG00000265095.1	FTLP12	HOST	chr17
ENSG00000265096.4	C1QTNF1-AS1	HOST	chr17
ENSG00000265097.1	RBM22P1	HOST	chr18
ENSG00000265098.3	MIR4510	HOST	chr15
ENSG00000265099.1	ENSG00000265099	HOST	chr17
ENSG00000265100.3	ENSG00000265100	HOST	chr17
ENSG00000265101.1	ENSG00000265101	HOST	chr18
ENSG00000265102.1	MIR3942	HOST	chr15
ENSG00000265107.3	GJA5	HOST	chr1
ENSG00000265110.1	MIR4731	HOST	chr17
ENSG00000265112.1	MIR3153	HOST	chr9
ENSG00000265113.1	ENSG00000265113	HOST	chr16
ENSG00000265115.1	ENSG00000265115	HOST	chr17
ENSG00000265118.5	ENSG00000265118	HOST	chr17
ENSG00000265121.1	ENSG00000265121	HOST	chr17
ENSG00000265123.2	RN7SL200P	HOST	chr6
ENSG00000265125.6	ENSG00000265125	HOST	chr17
ENSG00000265126.2	ENSG00000265126	HOST	chr17
ENSG00000265128.2	ENSG00000265128	HOST	chr18
ENSG00000265134.1	MIR3190	HOST	chr19
ENSG00000265135.1	MIR5687	HOST	chr5
ENSG00000265136.1	ENSG00000265136	HOST	chr17
ENSG00000265137.3	MIR3192	HOST	chr20
ENSG00000265139.1	ENSG00000265139	HOST	chr17
ENSG00000265140.1	MIR4301	HOST	chr11
ENSG00000265141.2	RN7SL451P	HOST	chr1
ENSG00000265142.9	MIR133A1HG	HOST	chr18
ENSG00000265144.1	MIR548AM	HOST	chrX
ENSG00000265145.1	SNORD53	HOST	chr2
ENSG00000265148.8	TSPOAP1-AS1	HOST	chr17
ENSG00000265154.1	MIR151B	HOST	chr14
ENSG00000265158.3	LRRC37A7P	HOST	chr18
ENSG00000265160.1	MIR5003	HOST	chr5
ENSG00000265163.2	CDRT8	HOST	chr17
ENSG00000265164.1	MIR2681	HOST	chr13
ENSG00000265165.1	MIR4307	HOST	chr14
ENSG00000265168.1	ALDOC-AS1	HOST	chr17
ENSG00000265170.2	RN7SL667P	HOST	chrX
ENSG00000265172.1	MIR4262	HOST	chr2
ENSG00000265176.1	MIR3202-1	HOST	chrX
ENSG00000265178.1	MIR4728	HOST	chr17
ENSG00000265179.10	ENSG00000265179	HOST	chr18
ENSG00000265180.1	MIR4790	HOST	chr3
ENSG00000265181.1	MIR4674	HOST	chr9
ENSG00000265182.1	SRP72P1	HOST	chr18
ENSG00000265185.6	SNORD3B-1	HOST	chr17
ENSG00000265188.1	ENSG00000265188	HOST	chr18
ENSG00000265190.7	ANXA8	HOST	chr10
ENSG00000265193.1	MIR3923	HOST	chr3
ENSG00000265194.1	ENSG00000265194	HOST	chr9
ENSG00000265195.1	MIR4312	HOST	chr15
ENSG00000265201.1	MIR4677	HOST	chr1
ENSG00000265203.2	RBP3	HOST	chr10
ENSG00000265204.1	ENSG00000265204	HOST	chr18
ENSG00000265205.1	ENSG00000265205	HOST	chr17
ENSG00000265206.7	MIR142HG	HOST	chr17
ENSG00000265210.1	MIR4486	HOST	chr11
ENSG00000265213.1	MIR3684	HOST	chr4
ENSG00000265214.1	MIR4283-2	HOST	chr7
ENSG00000265215.1	MIR4269	HOST	chr2
ENSG00000265217.3	ENSG00000265217	HOST	chr18
ENSG00000265218.2	ENSG00000265218	HOST	chr17
ENSG00000265222.2	ENSG00000265222	HOST	chr17
ENSG00000265226.1	MIR548AI	HOST	chr6
ENSG00000265227.1	MIR4699	HOST	chr12
ENSG00000265233.1	ENSG00000265233	HOST	chr17
ENSG00000265236.1	SNORD84	HOST	chr6
ENSG00000265237.1	MIR3142	HOST	chr5
ENSG00000265240.1	ENSG00000265240	HOST	chr18
ENSG00000265241.8	RBM8A	HOST	chr1
ENSG00000265243.1	IGLJCOR18	HOST	chr18
ENSG00000265246.2	ENSG00000265246	HOST	chr17
ENSG00000265247.1	MIR4472-1	HOST	chr8
ENSG00000265251.1	MIR4288	HOST	chr8
ENSG00000265252.1	MIR3132	HOST	chr2
ENSG00000265253.1	MIR4446	HOST	chr3
ENSG00000265254.2	ENSG00000265254	HOST	chr17
ENSG00000265257.5	ENSG00000265257	HOST	chr18
ENSG00000265258.1	MIR4686	HOST	chr11
ENSG00000265260.2	RN7SL74P	HOST	chrX
ENSG00000265261.1	ENSG00000265261	HOST	chr18
ENSG00000265262.1	TRMT112P3	HOST	chr17
ENSG00000265265.1	ENSG00000265265	HOST	chr17
ENSG00000265272.2	RN7SL693P	HOST	chr19
ENSG00000265273.1	PGDP1	HOST	chr18
ENSG00000265279.1	CLUHP6	HOST	chr18
ENSG00000265281.1	MIR3935	HOST	chr16
ENSG00000265282.2	ENSG00000265282	HOST	chr17
ENSG00000265284.1	MIR4770	HOST	chrX
ENSG00000265287.2	ENSG00000265287	HOST	chr17
ENSG00000265289.1	ENSG00000265289	HOST	chr17
ENSG00000265291.1	MIR4710	HOST	chr14
ENSG00000265293.2	ARGFXP2	HOST	chr17
ENSG00000265296.1	FEM1AP2	HOST	chr18
ENSG00000265298.1	ENSG00000265298	HOST	chr17
ENSG00000265301.1	MIR548AD	HOST	chr2
ENSG00000265303.1	ENSG00000265303	HOST	chr17
ENSG00000265304.1	MIR3650	HOST	chr5
ENSG00000265306.1	MIR3195	HOST	chr20
ENSG00000265313.9	LINC01476	HOST	chr17
ENSG00000265315.1	RN7SL199P	HOST	chr17
ENSG00000265316.1	ENSG00000265316	HOST	chr18
ENSG00000265319.2	RN7SL847P	HOST	chr10
ENSG00000265321.1	MIR4263	HOST	chr2
ENSG00000265322.1	MIR3118-2	HOST	chr15
ENSG00000265327.2	RN7SL411P	HOST	chr3
ENSG00000265328.1	MIR548AB	HOST	chr3
ENSG00000265331.1	MIR4524B	HOST	chr17
ENSG00000265333.1	MIR3137	HOST	chr3
ENSG00000265334.1	ENSG00000265334	HOST	chr17
ENSG00000265337.1	ENSG00000265337	HOST	chr17
ENSG00000265340.1	OR4K7P	HOST	chr18
ENSG00000265342.2	ENSG00000265342	HOST	chr17
ENSG00000265345.1	MIR5188	HOST	chr12
ENSG00000265347.1	MIR4291	HOST	chr9
ENSG00000265349.1	ENSG00000265349	HOST	chr17
ENSG00000265352.2	LINC01899	HOST	chr18
ENSG00000265354.4	TIMM23	HOST	chr10
ENSG00000265355.1	MIR3136	HOST	chr3
ENSG00000265356.2	ENSG00000265356	HOST	chr17
ENSG00000265357.1	MIR4493	HOST	chr11
ENSG00000265359.2	ENSG00000265359	HOST	chr17
ENSG00000265366.7	GLUD1P2	HOST	chr10
ENSG00000265368.1	MIR4476	HOST	chr9
ENSG00000265369.4	PCAT18	HOST	chr18
ENSG00000265370.1	MIR4682	HOST	chr10
ENSG00000265372.1	MIR4675	HOST	chr10
ENSG00000265373.2	MIR3180-2	HOST	chr16
ENSG00000265374.2	LINC01908	HOST	chr18
ENSG00000265375.1	MIR4679-2	HOST	chr10
ENSG00000265376.1	MIR466	HOST	chr3
ENSG00000265378.1	ENSG00000265378	HOST	chr18
ENSG00000265380.2	ENSG00000265380	HOST	chr18
ENSG00000265386.2	RN7SL219P	HOST	chr16
ENSG00000265388.2	RN7SL391P	HOST	chr12
ENSG00000265390.1	MIR4999	HOST	chr19
ENSG00000265392.1	MIR4252	HOST	chr1
ENSG00000265393.1	ENSG00000265393	HOST	chr8
ENSG00000265394.2	ENSG00000265394	HOST	chr17
ENSG00000265395.1	MIR3944	HOST	chr10
ENSG00000265396.1	MIR3128	HOST	chr2
ENSG00000265399.1	ENSG00000265399	HOST	chr18
ENSG00000265400.1	ENSG00000265400	HOST	chr17
ENSG00000265401.2	ENSG00000265401	HOST	chr17
ENSG00000265402.1	RSL24D1P9	HOST	chr18
ENSG00000265407.1	MIR4324	HOST	chr19
ENSG00000265408.1	ENSG00000265408	HOST	chr16
ENSG00000265411.1	RN7SL656P	HOST	chr17
ENSG00000265413.1	ENSG00000265413	HOST	chr18
ENSG00000265415.1	PRR11-AS1	HOST	chr17
ENSG00000265417.1	ENSG00000265417	HOST	chr18
